Year	ID_mesh	ID_tipologia	Categoria	Nome	Deforestation	Reforestation	Growth_Urban	Growth_Mining	Growth_Pasture	Growth_Agriculture	Forest	NonForest	Water	Others	Urban	Mining	Pasture	Agriculture
2019	199	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000900000000000123	0	0	0	0	0	3.1203	0.0513	0.0756	0	0	0	0.0081	0
2020	199	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00539999999999985	0	0	0	0	3.1257	0.0612	0.0603	0	0	0	0.0081	0
2021	199	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00810000000000022	0	0	0	0	3.1338	0.0486	0.0648	0	0	0	0	0
2022	199	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0737999999999999	0	0	0	0	0	3.06	0.0117	0.1755	0	0	0	0	0
2013	200	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	0.1926	0.0243	0.0513	0	0	0	0	0
2014	200	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00539999999999999	0	0	0	0	0	0.1872	0.0252	0.0558	0	0	0	0	0
2015	200	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0063	0	0	0	0.0045	0	0.1809	0.045	0.0423	0	0	0	0.0045	0
2016	200	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0018	0	0	0	0	0.1827	0.0837	0.0018	0	0	0	0.0045	0
2017	200	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0045	0	0	0	0	0.1872	0.0306	0.0504	0	0	0	0	0
2018	200	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	0.1872	0.0441	0.0369	0	0	0	0	0
2019	200	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000899999999999984	0	0	0	0	0.1881	0.0315	0.0486	0	0	0	0	0
2020	200	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000000012	0	0	0	0	0.189	0.0342	0.045	0	0	0	0	0
2021	200	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0018	0	0	0	0	0.1908	0.0288	0.0486	0	0	0	0	0
2022	200	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00359999999999999	0	0	0	0	0	0.1872	0.0072	0.0738	0	0	0	0	0
2013	201	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	1.9773	1.2906	0	0	0	0	1.2807	0
2014	201	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.1251	0	0	0	0	2.1024	1.1655	0	0	0	0	1.1547	0
2015	201	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0963000000000003	0	0	0	0	2.1987	1.0692	0	0	0	0	1.0593	0
2016	201	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0701999999999998	0	0	0	0	2.2689	0.999	0	0	0	0	0.9891	0
2017	201	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.2286	0	0	0	0	2.4975	0.7704	0	0	0	0	0.7587	0
2018	201	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0116999999999998	0	0	0	0	2.5092	0.7587	0	0	0	0	0.7461	0
2019	201	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00450000000000017	0	0	0	0	2.5137	0.7542	0	0	0	0	0.7434	0
2020	201	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00809999999999977	0	0	0	0	2.5218	0.7461	0	0	0	0	0.7353	0
2021	201	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0216000000000003	0	0	0	0	2.5434	0.7245	0	0	0	0	0.7137	0
2022	201	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00719999999999965	0	0	0	0.0099	2.5506	0.7173	0	0	0	0	0.6957	0.0099
2013	202	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.0237	0.0558	0	0	0	0	0.0468	0
2014	202	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00180000000000291	0	0	0	0	24.0255	0.054	0	0	0	0	0.0459	0
2015	202	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00900000000000034	0	0	0	0.0045	0	24.0165	0.063	0	0	0	0	0.0504	0
2016	202	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00270000000000081	0	0	0	0.0027	0	24.0138	0.0657	0	0	0	0	0.0531	0
2017	202	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00540000000000163	0	0	0	0	0	24.0084	0.0711	0	0	0	0	0.0513	0
2018	202	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0305999999999997	0	0	0	0.0315	0	23.9778	0.1017	0	0	0	0	0.0828	0
2019	202	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0809999999999995	0	0	0	0.0819	0	23.8968	0.1827	0	0	0	0	0.1647	0
2020	202	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0647999999999982	0	0	0	0.0621	0	23.832	0.2475	0	0	0	0	0.2268	0
2021	202	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0503999999999998	0	0	0	0.0441	0.009	23.7816	0.2979	0	0	0	0	0.2709	0.009
2022	202	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0495000000000019	0	0	0	0.0459	0.0072	23.7321	0.3474	0	0	0	0	0.3168	0.0162
2013	203	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	25.0407	0.0594	0	0	0	0	0.0594	0
2014	203	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00359999999999872	0	0	0	0	25.0443	0.0558	0	0	0	0	0.0558	0
2015	203	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00900000000000034	0	0	0	0	25.0533	0.0468	0	0	0	0	0.0468	0
2016	203	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000899999999997902	0	0	0	0	25.0542	0.0459	0	0	0	0	0.0459	0
2017	203	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.014400000000002	0	0	0	0	25.0686	0.0315	0	0	0	0	0.0315	0
2018	203	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00450000000000017	0	0	0	0	25.0731	0.027	0	0	0	0	0.027	0
2019	203	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0215999999999994	0	0	0	0	25.0947	0.0054	0	0	0	0	0.0054	0
2020	203	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00179999999999936	0	0	0	0	25.0965	0.0036	0	0	0	0	0.0036	0
2021	203	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00270000000000081	0	0	0	0	25.0992	0.0009	0	0	0	0	0.0009	0
2022	203	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0360000000000014	0	0	0	0.036	0	25.0632	0.0369	0	0	0	0	0.0369	0
2013	204	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.2721	0.828	0	0	0	0	0.828	0
2014	204	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.087299999999999	0	0	0	0.0873	0	24.1848	0.9153	0	0	0	0	0.9153	0
2015	204	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.265499999999999	0	0	0	0.2655	0	23.9193	1.1808	0	0	0	0	1.1808	0
2016	204	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1404	0	0	0	0.1404	0	23.7789	1.3212	0	0	0	0	1.3212	0
2017	204	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.2133	0	0	0	0.2133	0	23.5656	1.5345	0	0	0	0	1.5345	0
2018	204	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0107999999999997	0	0	0	0.0107999999999999	0	23.5548	1.5453	0	0	0	0	1.5453	0
2019	204	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.225000000000001	0	0	0	0.225	0	23.3298	1.7703	0	0	0	0	1.7703	0
2020	204	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1053	0	0	0	0.1053	0	23.2245	1.8756	0	0	0	0	1.8756	0
2021	204	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.486899999999999	0	0	0	0.4869	0	22.7376	2.3625	0	0	0	0	2.3625	0
2022	204	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.412200000000002	0	0	0	0.4122	0	22.3254	2.7747	0	0	0	0	2.7747	0
2013	205	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.0759	0.2124	0.0207	0	0	0	0.0828	0.0054
2014	205	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.054000000000002	0	0	0	0.0513	0	24.0219	0.2583	0.0288	0	0	0	0.1341	0.0054
2015	205	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0296999999999983	0	0	0	0.045	0	23.9922	0.3006	0.0162	0	0	0	0.1791	0
2016	205	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0135000000000005	0	0	0	0.0117	0	23.9787	0.3303	0	0	0	0	0.1908	0
2017	205	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.209700000000002	0	0	0	0.2061	0	23.769	0.5157	0.0243	0	0	0	0.3969	0
2018	205	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.136799999999997	0	0	0	0.1368	0	23.6322	0.6687	0.0081	0	0	0	0.5337	0
2019	205	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.293400000000002	0	0	0	0.2871	0	23.3388	0.9459	0.0243	0	0	0	0.8208	0
2020	205	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00179999999999936	0	0	0	0.0153	0	23.337	0.9558	0.0162	0	0	0	0.8361	0
2021	205	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.2133	0	0	0	0.2115	0	23.1237	1.1664	0.0189	0	0	0	1.0476	0
2022	205	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0513000000000012	0	0	0	0.0387000000000002	0	23.0724	1.1457	0.0909	0	0	0	1.0863	0
2013	206	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	14.4918	0.4293	0.324	0	0	0	0	0
2014	206	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00810000000000066	0	0	0	0	14.4999	0.4068	0.3384	0	0	0	0	0
2015	206	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0305999999999997	0	0	0	0.0027	14.5305	0.5463	0.1683	0	0	0	0	0.0027
2016	206	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0135000000000005	0	0	0	0	0	14.517	0.6903	0.0378	0	0	0	0	0.0009
2017	206	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00269999999999904	0	0	0	0	0	14.5143	0.4446	0.2862	0	0	0	0	0
2018	206	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00720000000000098	0	0	0	0	0	14.5071	0.5526	0.1854	0	0	0	0	0
2019	206	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00900000000000034	0	0	0	0	0	14.4981	0.4653	0.2817	0	0	0	0	0
2020	206	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000899999999999679	0	0	0	0	14.499	0.5328	0.2133	0	0	0	0	0
2021	206	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00629999999999953	0	0	0	0	0	14.4927	0.4554	0.297	0	0	0	0	0
2022	206	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.047699999999999	0	0	0	0	0	14.445	0.1656	0.6345	0	0	0	0	0
2013	207	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	13.5054	4.8654	0.0495	0	0	0	4.4766	0
2014	207	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0260999999999996	0	0	0	0	13.5315	4.8141	0.0747	0	0	0	4.4766	0
2015	207	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00719999999999921	0	0	0	0	0	13.5243	4.8402	0.0558	0	0	0	4.4685	0
2016	207	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0161999999999995	0	0	0	0	13.5405	4.8294	0.0504	0	0	0	4.4397	0
2017	207	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.2034	0	0	0	0	13.7439	4.6206	0.0558	0	0	0	4.2381	0
2018	207	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0557999999999996	0	0	0	0	13.7997	4.5783	0.0423	0	0	0	4.1994	0
2019	207	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0512999999999995	0	0	0	0	13.851	4.4955	0.0738	0	0	0	4.1274	0
2020	207	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0063000000000013	0	0	0	0	13.8573	4.5018	0.0612	0	0	0	4.0347	0
2021	207	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00539999999999985	0	0	0	0	13.8627	4.5045	0.0531	0	0	0	3.978	0
2022	207	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0188999999999986	0	0	0.0998999999999999	0.0045	13.8816	4.4514	0.0873	0	0	0	4.0779	0.0045
2013	208	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	23.8482	1.2519	0	0	0	0	1.2519	0
2014	208	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0882000000000005	0	0	0	0.0882000000000001	0	23.76	1.3401	0	0	0	0	1.3401	0
2015	208	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.161999999999999	0	0	0	0.162	0	23.598	1.5021	0	0	0	0	1.5021	0
2016	208	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.067499999999999	0	0	0	0.0674999999999999	0	23.5305	1.5696	0	0	0	0	1.5696	0
2017	208	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0413999999999994	0	0	0	0	23.5719	1.5282	0	0	0	0	1.5282	0
2018	208	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0548999999999999	0	0	0	0	23.6268	1.4733	0	0	0	0	1.4733	0
2019	208	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0513000000000012	0	0	0	0.0512999999999999	0	23.5755	1.5246	0	0	0	0	1.5246	0
2020	208	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.087299999999999	0	0	0	0.0872999999999999	0	23.4882	1.6119	0	0	0	0	1.6119	0
2021	208	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0251999999999981	0	0	0	0.0252000000000001	0	23.463	1.6371	0	0	0	0	1.6371	0
2022	208	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0899999999999999	0	0	0	0.0720000000000001	0.018	23.373	1.7271	0	0	0	0	1.7091	0.018
2013	209	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	25.1001	0	0	0	0	0	0	0
2014	209	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
2015	209	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
2016	209	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
2017	209	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
2018	209	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0107999999999997	0	0	0	0.0108	0	25.0893	0.0108	0	0	0	0	0.0108	0
2019	209	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0323999999999991	0	0	0	0.0324	0	25.0569	0.0432	0	0	0	0	0.0432	0
2020	209	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00989999999999824	0	0	0	0.0099	0	25.047	0.0531	0	0	0	0	0.0531	0
2021	209	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0693000000000019	0	0	0	0.0693	0	24.9777	0.1224	0	0	0	0	0.1224	0
2022	209	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0170999999999992	0	0	0	0.0171	0	24.9606	0.1395	0	0	0	0	0.1395	0
2013	210	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	25.0344	0.0657	0	0	0	0	0.0657	0
2014	210	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00179999999999936	0	0	0	0.00180000000000001	0	25.0326	0.0675	0	0	0	0	0.0675	0
2015	210	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0107999999999997	0	0	0	0	25.0434	0.0567	0	0	0	0	0.0567	0
2016	210	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0350999999999999	0	0	0	0.0351	0	25.0083	0.0918	0	0	0	0	0.0918	0
2017	210	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00989999999999824	0	0	0	0.00990000000000001	0	24.9984	0.1017	0	0	0	0	0.1017	0
2018	210	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0126000000000026	0	0	0	0.0126	0	24.9858	0.1143	0	0	0	0	0.1143	0
2019	210	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0323999999999991	0	0	0	0.0324	0	24.9534	0.1467	0	0	0	0	0.1467	0
2020	210	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00540000000000163	0	0	0	0	24.9588	0.1413	0	0	0	0	0.1413	0
2021	210	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00359999999999872	0	0	0	0	24.9624	0.1377	0	0	0	0	0.1377	0
2022	210	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0899999999999999	0	0	0	0.09	0	24.8724	0.2277	0	0	0	0	0.2277	0
2013	211	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	23.4819	0.0513	0.0117	0	0	0	0	0
2014	211	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00450000000000017	0	0	0	0	0	23.4774	0.0576	0.0099	0	0	0	0	0
2015	211	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00359999999999872	0	0	0	0	0	23.4738	0.0639	0.0072	0	0	0	0	0
2016	211	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00900000000000034	0	0	0	0.009	0	23.4648	0.0801	0	0	0	0	0.009	0
2017	211	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.116099999999999	0	0	0	0.1179	0	23.3487	0.1899	0.0063	0	0	0	0.1269	0
2018	211	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0531000000000006	0	0	0	0.0531	0	23.2956	0.2439	0.0054	0	0	0	0.18	0
2019	211	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.034200000000002	0	0	0	0.036	0	23.2614	0.2772	0.0063	0	0	0	0.216	0
2020	211	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0251999999999981	0	0	0	0.0252	0	23.2362	0.3024	0.0063	0	0	0	0.2412	0
2021	211	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.027000000000001	0	0	0	0.0279	0	23.2092	0.3276	0.0081	0	0	0	0.2691	0
2022	211	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.126899999999999	0	0	0	0.1224	0	23.0823	0.4212	0.0414	0	0	0	0.3915	0
2013	212	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	12.4326	0.1845	0.2268	0	0	0	0	0
2014	212	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0107999999999997	0	0	0	0	0	12.4218	0.2079	0.2142	0	0	0	0	0
2015	212	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0324000000000009	0	0	0	0.0099	12.4542	0.2889	0.1008	0	0	0	0	0.0099
2016	212	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0144000000000002	0	0	0	0	0	12.4398	0.3888	0.0153	0	0	0	0	0.0045
2017	212	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00900000000000034	0	0	0	0	12.4488	0.2124	0.1827	0	0	0	0	0
2018	212	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00539999999999985	0	0	0	0	0	12.4434	0.2754	0.1251	0	0	0	0	0
2019	212	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0126000000000008	0	0	0	0	0	12.4308	0.2421	0.171	0	0	0	0	0
2020	212	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0170999999999992	0	0	0	0	12.4479	0.2475	0.1485	0	0	0	0	0
2021	212	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00990000000000002	0	0	0	0	0	12.438	0.2295	0.1764	0	0	0	0	0
2022	212	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0521999999999991	0	0	0	0	0	12.3858	0.0513	0.4068	0	0	0	0	0
2013	213	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	14.6205	0.7038	0.0369	0	0	0	0.297	0
2014	213	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0297000000000001	0	0	0	0	14.6502	0.6723	0.0387	0	0	0	0.2601	0
2015	213	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00719999999999921	0	0	0.0189	0	14.6574	0.6759	0.0279	0	0	0	0.279	0
2016	213	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00719999999999921	0	0	0	0.0045	0	14.6502	0.7092	0.0018	0	0	0	0.2835	0
2017	213	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00450000000000017	0	0	0	0	0	14.6457	0.6966	0.0189	0	0	0	0.279	0
2018	213	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00270000000000081	0	0	0	0.00360000000000005	0	14.643	0.7092	0.009	0	0	0	0.2826	0
2019	213	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00180000000000113	0	0	0	0	14.6448	0.6957	0.0207	0	0	0	0.2619	0
2020	213	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0206999999999997	0	0	0	0	14.6655	0.6858	0.0099	0	0	0	0.2349	0
2021	213	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000899999999999679	0	0	0	0	0	14.6646	0.6858	0.0108	0	0	0	0.2061	0
2022	213	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0063000000000013	0	0	0	0.0729	0	14.6583	0.6057	0.0972	0	0	0	0.279	0
2013	214	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	23.4954	0.8937	0.0009	0	0	0	0.7236	0
2014	214	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1404	0	0	0	0.1449	0	23.355	1.035	0	0	0	0	0.8685	0
2015	214	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.3492	0	0	0	0.3501	0	23.0058	1.3842	0	0	0	0	1.2186	0
2016	214	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.146700000000003	0	0	0	0.1431	0	22.8591	1.5309	0	0	0	0	1.3617	0
2017	214	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.147599999999997	0	0	0	0.1485	0	22.7115	1.6785	0	0	0	0	1.5102	0
2018	214	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.108000000000001	0	0	0	0.1089	0	22.6035	1.7865	0	0	0	0	1.6191	0
2019	214	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.300599999999999	0	0	0	0.2952	0	22.3029	2.0871	0	0	0	0	1.9143	0
